location_id,sensing_datetime,sensing_date,sensing_time,direction_1,direction_2,total_of_directions
87,2025-04-14T18:15:00+00:00,2025-04-15,04:15,0,1,1
108,2025-04-14T18:22:00+00:00,2025-04-15,04:22,0,2,2
132,2025-04-14T18:10:00+00:00,2025-04-15,04:10,0,1,1
133,2025-04-14T18:15:00+00:00,2025-04-15,04:15,1,0,1
133,2025-04-14T18:20:00+00:00,2025-04-15,04:20,1,1,2
134,2025-04-14T18:15:00+00:00,2025-04-15,04:15,3,1,4
135,2025-04-14T18:20:00+00:00,2025-04-15,04:20,1,0,1
1,2025-04-14T18:24:00+00:00,2025-04-15,04:24,0,1,1
17,2025-04-14T18:10:00+00:00,2025-04-15,04:10,0,1,1
17,2025-04-14T18:16:00+00:00,2025-04-15,04:16,1,0,1
19,2025-04-14T18:15:00+00:00,2025-04-15,04:15,0,1,1
19,2025-04-14T18:24:00+00:00,2025-04-15,04:24,1,0,1
24,2025-04-14T18:16:00+00:00,2025-04-15,04:16,0,5,5
35,2025-04-14T18:18:00+00:00,2025-04-15,04:18,3,0,3
51,2025-04-14T18:24:00+00:00,2025-04-15,04:24,0,1,1
53,2025-04-14T18:11:00+00:00,2025-04-15,04:11,1,1,2
56,2025-04-14T18:18:00+00:00,2025-04-15,04:18,3,1,4
58,2025-04-14T18:12:00+00:00,2025-04-15,04:12,0,1,1
58,2025-04-14T18:16:00+00:00,2025-04-15,04:16,0,1,1
62,2025-04-14T18:17:00+00:00,2025-04-15,04:17,1,0,1
79,2025-04-14T18:15:00+00:00,2025-04-15,04:15,0,3,3
79,2025-04-14T18:18:00+00:00,2025-04-15,04:18,1,0,1
164,2025-04-14T18:15:00+00:00,2025-04-15,04:15,4,0,4
4,2025-04-14T18:32:00+00:00,2025-04-15,04:32,1,1,2
4,2025-04-14T18:39:00+00:00,2025-04-15,04:39,0,1,1
5,2025-04-14T18:35:00+00:00,2025-04-15,04:35,5,1,6
6,2025-04-14T18:34:00+00:00,2025-04-15,04:34,1,0,1
6,2025-04-14T18:36:00+00:00,2025-04-15,04:36,1,0,1
6,2025-04-14T18:38:00+00:00,2025-04-15,04:38,0,1,1
6,2025-04-14T18:39:00+00:00,2025-04-15,04:39,2,0,2
21,2025-04-14T18:35:00+00:00,2025-04-15,04:35,2,1,3
28,2025-04-14T18:28:00+00:00,2025-04-15,04:28,0,1,1
28,2025-04-14T18:32:00+00:00,2025-04-15,04:32,0,1,1
28,2025-04-14T18:35:00+00:00,2025-04-15,04:35,0,1,1
31,2025-04-14T18:35:00+00:00,2025-04-15,04:35,0,1,1
31,2025-04-14T18:36:00+00:00,2025-04-15,04:36,0,2,2
41,2025-04-14T18:29:00+00:00,2025-04-15,04:29,0,3,3
41,2025-04-14T18:35:00+00:00,2025-04-15,04:35,0,1,1
42,2025-04-14T18:27:00+00:00,2025-04-15,04:27,1,0,1
45,2025-04-14T18:31:00+00:00,2025-04-15,04:31,2,2,4
45,2025-04-14T18:38:00+00:00,2025-04-15,04:38,0,1,1
47,2025-04-14T18:28:00+00:00,2025-04-15,04:28,1,0,1
78,2025-04-14T18:30:00+00:00,2025-04-15,04:30,0,1,1
108,2025-04-14T18:25:00+00:00,2025-04-15,04:25,0,1,1
108,2025-04-14T18:34:00+00:00,2025-04-15,04:34,1,0,1
108,2025-04-14T18:38:00+00:00,2025-04-15,04:38,0,2,2
131,2025-04-14T18:30:00+00:00,2025-04-15,04:30,0,1,1
132,2025-04-14T18:25:00+00:00,2025-04-15,04:25,0,2,2
133,2025-04-14T18:30:00+00:00,2025-04-15,04:30,0,1,1
133,2025-04-14T18:35:00+00:00,2025-04-15,04:35,0,1,1
134,2025-04-14T18:30:00+00:00,2025-04-15,04:30,0,1,1
135,2025-04-14T18:25:00+00:00,2025-04-15,04:25,2,1,3
143,2025-04-14T18:35:00+00:00,2025-04-15,04:35,0,3,3
162,2025-04-14T18:30:00+00:00,2025-04-15,04:30,0,1,1
167,2025-04-14T18:30:00+00:00,2025-04-15,04:30,0,1,1
9,2025-04-14T18:29:00+00:00,2025-04-15,04:29,1,0,1
17,2025-04-14T18:39:00+00:00,2025-04-15,04:39,0,1,1
20,2025-04-14T18:27:00+00:00,2025-04-15,04:27,1,0,1
24,2025-04-14T18:29:00+00:00,2025-04-15,04:29,0,1,1
25,2025-04-14T18:25:00+00:00,2025-04-15,04:25,2,0,2
25,2025-04-14T18:35:00+00:00,2025-04-15,04:35,0,1,1
30,2025-04-14T18:38:00+00:00,2025-04-15,04:38,1,0,1
35,2025-04-14T18:33:00+00:00,2025-04-15,04:33,2,0,2
49,2025-04-14T18:25:00+00:00,2025-04-15,04:25,1,0,1
49,2025-04-14T18:39:00+00:00,2025-04-15,04:39,1,0,1
52,2025-04-14T18:26:00+00:00,2025-04-15,04:26,1,0,1
53,2025-04-14T18:30:00+00:00,2025-04-15,04:30,1,0,1
56,2025-04-14T18:25:00+00:00,2025-04-15,04:25,1,0,1
62,2025-04-14T18:25:00+00:00,2025-04-15,04:25,1,0,1
62,2025-04-14T18:27:00+00:00,2025-04-15,04:27,1,0,1
79,2025-04-14T18:31:00+00:00,2025-04-15,04:31,0,2,2
141,2025-04-14T18:25:00+00:00,2025-04-15,04:25,1,3,4
181,2025-04-14T18:28:00+00:00,2025-04-15,04:28,1,0,1
181,2025-04-14T18:39:00+00:00,2025-04-15,04:39,0,1,1
181,2025-04-14T18:40:00+00:00,2025-04-15,04:40,0,1,1
181,2025-04-14T18:43:00+00:00,2025-04-15,04:43,2,1,3
181,2025-04-14T18:46:00+00:00,2025-04-15,04:46,0,1,1
181,2025-04-14T18:53:00+00:00,2025-04-15,04:53,2,1,3
4,2025-04-14T18:41:00+00:00,2025-04-15,04:41,0,1,1
4,2025-04-14T18:43:00+00:00,2025-04-15,04:43,0,1,1
4,2025-04-14T18:49:00+00:00,2025-04-15,04:49,2,0,2
5,2025-04-14T18:40:00+00:00,2025-04-15,04:40,3,1,4
5,2025-04-14T18:45:00+00:00,2025-04-15,04:45,1,1,2
6,2025-04-14T18:42:00+00:00,2025-04-15,04:42,1,0,1
6,2025-04-14T18:46:00+00:00,2025-04-15,04:46,1,0,1
14,2025-04-14T18:40:00+00:00,2025-04-15,04:40,2,0,2
14,2025-04-14T18:41:00+00:00,2025-04-15,04:41,1,0,1
28,2025-04-14T18:48:00+00:00,2025-04-15,04:48,0,1,1
28,2025-04-14T18:52:00+00:00,2025-04-15,04:52,0,2,2
29,2025-04-14T18:40:00+00:00,2025-04-15,04:40,1,0,1
29,2025-04-14T18:45:00+00:00,2025-04-15,04:45,1,0,1
31,2025-04-14T18:54:00+00:00,2025-04-15,04:54,0,1,1
39,2025-04-14T18:44:00+00:00,2025-04-15,04:44,1,1,2
41,2025-04-14T18:42:00+00:00,2025-04-15,04:42,1,1,2
41,2025-04-14T18:43:00+00:00,2025-04-15,04:43,0,2,2
41,2025-04-14T18:46:00+00:00,2025-04-15,04:46,0,1,1
41,2025-04-14T18:54:00+00:00,2025-04-15,04:54,1,0,1
45,2025-04-14T18:40:00+00:00,2025-04-15,04:40,0,1,1
45,2025-04-14T18:44:00+00:00,2025-04-15,04:44,0,1,1
47,2025-04-14T18:42:00+00:00,2025-04-15,04:42,0,1,1
47,2025-04-14T18:46:00+00:00,2025-04-15,04:46,3,0,3
47,2025-04-14T18:51:00+00:00,2025-04-15,04:51,0,1,1
47,2025-04-14T18:53:00+00:00,2025-04-15,04:53,1,0,1
50,2025-04-14T18:41:00+00:00,2025-04-15,04:41,0,1,1
54,2025-04-14T18:54:00+00:00,2025-04-15,04:54,1,0,1
61,2025-04-14T18:40:00+00:00,2025-04-15,04:40,0,1,1
66,2025-04-14T18:42:00+00:00,2025-04-15,04:42,1,0,1
66,2025-04-14T18:50:00+00:00,2025-04-15,04:50,1,1,2
77,2025-04-14T18:45:00+00:00,2025-04-15,04:45,0,1,1
132,2025-04-14T18:50:00+00:00,2025-04-15,04:50,1,1,2
133,2025-04-14T18:45:00+00:00,2025-04-15,04:45,1,1,2
143,2025-04-14T18:45:00+00:00,2025-04-15,04:45,0,1,1
162,2025-04-14T18:50:00+00:00,2025-04-15,04:50,1,0,1
1,2025-04-14T18:53:00+00:00,2025-04-15,04:53,0,3,3
11,2025-04-14T18:42:00+00:00,2025-04-15,04:42,1,0,1
12,2025-04-14T18:49:00+00:00,2025-04-15,04:49,1,0,1
12,2025-04-14T18:52:00+00:00,2025-04-15,04:52,1,0,1
17,2025-04-14T18:43:00+00:00,2025-04-15,04:43,2,0,2
17,2025-04-14T18:48:00+00:00,2025-04-15,04:48,2,1,3
17,2025-04-14T18:50:00+00:00,2025-04-15,04:50,1,0,1
17,2025-04-14T18:53:00+00:00,2025-04-15,04:53,1,0,1
24,2025-04-14T18:48:00+00:00,2025-04-15,04:48,1,0,1
25,2025-04-14T18:40:00+00:00,2025-04-15,04:40,0,4,4
25,2025-04-14T18:45:00+00:00,2025-04-15,04:45,1,0,1
35,2025-04-14T18:48:00+00:00,2025-04-15,04:48,2,0,2
35,2025-04-14T18:50:00+00:00,2025-04-15,04:50,1,0,1
35,2025-04-14T18:53:00+00:00,2025-04-15,04:53,1,0,1
53,2025-04-14T18:41:00+00:00,2025-04-15,04:41,1,0,1
53,2025-04-14T18:49:00+00:00,2025-04-15,04:49,0,1,1
58,2025-04-14T18:43:00+00:00,2025-04-15,04:43,0,2,2
62,2025-04-14T18:45:00+00:00,2025-04-15,04:45,1,0,1
67,2025-04-14T18:46:00+00:00,2025-04-15,04:46,0,1,1
72,2025-04-14T18:41:00+00:00,2025-04-15,04:41,0,1,1
72,2025-04-14T18:47:00+00:00,2025-04-15,04:47,0,1,1
79,2025-04-14T18:41:00+00:00,2025-04-15,04:41,0,5,5
79,2025-04-14T18:48:00+00:00,2025-04-15,04:48,0,1,1
79,2025-04-14T18:50:00+00:00,2025-04-15,04:50,2,0,2
109,2025-04-14T18:45:00+00:00,2025-04-15,04:45,0,1,1
141,2025-04-14T18:50:00+00:00,2025-04-15,04:50,1,0,1
3,2025-04-14T19:09:00+00:00,2025-04-15,05:09,1,0,1
4,2025-04-14T19:05:00+00:00,2025-04-15,05:05,0,1,1
5,2025-04-14T19:00:00+00:00,2025-04-15,05:00,2,1,3
6,2025-04-14T18:57:00+00:00,2025-04-15,04:57,0,3,3
6,2025-04-14T18:59:00+00:00,2025-04-15,04:59,5,0,5
8,2025-04-14T18:59:00+00:00,2025-04-15,04:59,1,0,1
14,2025-04-14T18:55:00+00:00,2025-04-15,04:55,2,1,3
14,2025-04-14T18:58:00+00:00,2025-04-15,04:58,1,0,1
14,2025-04-14T18:59:00+00:00,2025-04-15,04:59,1,1,2
14,2025-04-14T19:08:00+00:00,2025-04-15,05:08,1,0,1
28,2025-04-14T18:58:00+00:00,2025-04-15,04:58,0,1,1
28,2025-04-14T19:03:00+00:00,2025-04-15,05:03,0,1,1
31,2025-04-14T18:55:00+00:00,2025-04-15,04:55,1,0,1
41,2025-04-14T19:01:00+00:00,2025-04-15,05:01,1,1,2
41,2025-04-14T19:02:00+00:00,2025-04-15,05:02,0,2,2
41,2025-04-14T19:06:00+00:00,2025-04-15,05:06,0,3,3
41,2025-04-14T19:07:00+00:00,2025-04-15,05:07,0,2,2
50,2025-04-14T19:03:00+00:00,2025-04-15,05:03,0,2,2
61,2025-04-14T18:55:00+00:00,2025-04-15,04:55,0,1,1
61,2025-04-14T18:57:00+00:00,2025-04-15,04:57,0,1,1
61,2025-04-14T19:09:00+00:00,2025-04-15,05:09,0,1,1
108,2025-04-14T19:04:00+00:00,2025-04-15,05:04,0,1,1
132,2025-04-14T19:00:00+00:00,2025-04-15,05:00,1,0,1
133,2025-04-14T19:05:00+00:00,2025-04-15,05:05,5,7,12
134,2025-04-14T18:55:00+00:00,2025-04-15,04:55,1,2,3
134,2025-04-14T19:05:00+00:00,2025-04-15,05:05,2,1,3
135,2025-04-14T19:00:00+00:00,2025-04-15,05:00,1,1,2
162,2025-04-14T19:05:00+00:00,2025-04-15,05:05,2,0,2
1,2025-04-14T18:59:00+00:00,2025-04-15,04:59,1,0,1
1,2025-04-14T19:07:00+00:00,2025-04-15,05:07,2,0,2
9,2025-04-14T18:57:00+00:00,2025-04-15,04:57,2,0,2
17,2025-04-14T18:59:00+00:00,2025-04-15,04:59,1,0,1
17,2025-04-14T19:05:00+00:00,2025-04-15,05:05,0,1,1
17,2025-04-14T19:09:00+00:00,2025-04-15,05:09,1,0,1
23,2025-04-14T19:05:00+00:00,2025-04-15,05:05,0,1,1
24,2025-04-14T18:59:00+00:00,2025-04-15,04:59,0,1,1
24,2025-04-14T19:03:00+00:00,2025-04-15,05:03,0,1,1
24,2025-04-14T19:06:00+00:00,2025-04-15,05:06,3,0,3
24,2025-04-14T19:08:00+00:00,2025-04-15,05:08,1,0,1
24,2025-04-14T19:09:00+00:00,2025-04-15,05:09,2,0,2
30,2025-04-14T19:08:00+00:00,2025-04-15,05:08,0,2,2
35,2025-04-14T19:05:00+00:00,2025-04-15,05:05,1,0,1
35,2025-04-14T19:06:00+00:00,2025-04-15,05:06,0,1,1
49,2025-04-14T18:59:00+00:00,2025-04-15,04:59,0,2,2
49,2025-04-14T19:04:00+00:00,2025-04-15,05:04,3,0,3
53,2025-04-14T19:02:00+00:00,2025-04-15,05:02,1,0,1
58,2025-04-14T18:58:00+00:00,2025-04-15,04:58,0,2,2
67,2025-04-14T19:05:00+00:00,2025-04-15,05:05,3,0,3
79,2025-04-14T18:55:00+00:00,2025-04-15,04:55,1,2,3
79,2025-04-14T18:56:00+00:00,2025-04-15,04:56,1,1,2
79,2025-04-14T18:57:00+00:00,2025-04-15,04:57,1,0,1
164,2025-04-14T19:05:00+00:00,2025-04-15,05:05,0,1,1
181,2025-04-14T18:55:00+00:00,2025-04-15,04:55,0,2,2
181,2025-04-14T18:57:00+00:00,2025-04-15,04:57,0,1,1
181,2025-04-14T18:58:00+00:00,2025-04-15,04:58,0,1,1
181,2025-04-14T18:59:00+00:00,2025-04-15,04:59,1,1,2
181,2025-04-14T19:12:00+00:00,2025-04-15,05:12,2,1,3
181,2025-04-14T19:13:00+00:00,2025-04-15,05:13,1,3,4
181,2025-04-14T19:15:00+00:00,2025-04-15,05:15,2,1,3
181,2025-04-14T19:17:00+00:00,2025-04-15,05:17,3,1,4
181,2025-04-14T19:18:00+00:00,2025-04-15,05:18,1,0,1
181,2025-04-14T19:21:00+00:00,2025-04-15,05:21,0,1,1
3,2025-04-14T14:32:00+00:00,2025-04-15,00:32,0,3,3
3,2025-04-14T14:36:00+00:00,2025-04-15,00:36,2,0,2
3,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,2,2
3,2025-04-14T14:39:00+00:00,2025-04-15,00:39,0,3,3
4,2025-04-14T14:30:00+00:00,2025-04-15,00:30,1,0,1
4,2025-04-14T14:32:00+00:00,2025-04-15,00:32,1,0,1
4,2025-04-14T14:33:00+00:00,2025-04-15,00:33,1,1,2
4,2025-04-14T14:35:00+00:00,2025-04-15,00:35,0,2,2
4,2025-04-14T14:36:00+00:00,2025-04-15,00:36,2,2,4
5,2025-04-14T14:30:00+00:00,2025-04-15,00:30,0,4,4
6,2025-04-14T14:28:00+00:00,2025-04-15,00:28,1,0,1
6,2025-04-14T14:30:00+00:00,2025-04-15,00:30,2,2,4
14,2025-04-14T14:33:00+00:00,2025-04-15,00:33,4,0,4
31,2025-04-14T14:32:00+00:00,2025-04-15,00:32,0,2,2
36,2025-04-14T14:34:00+00:00,2025-04-15,00:34,1,0,1
39,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,1,1
41,2025-04-14T14:29:00+00:00,2025-04-15,00:29,4,2,6
41,2025-04-14T14:31:00+00:00,2025-04-15,00:31,1,3,4
41,2025-04-14T14:32:00+00:00,2025-04-15,00:32,3,2,5
41,2025-04-14T14:33:00+00:00,2025-04-15,00:33,0,4,4
41,2025-04-14T14:34:00+00:00,2025-04-15,00:34,0,4,4
41,2025-04-14T14:35:00+00:00,2025-04-15,00:35,1,0,1
42,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,1,1
42,2025-04-14T14:26:00+00:00,2025-04-15,00:26,0,2,2
42,2025-04-14T14:32:00+00:00,2025-04-15,00:32,0,1,1
45,2025-04-14T14:30:00+00:00,2025-04-15,00:30,3,0,3
45,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,1,1
45,2025-04-14T14:39:00+00:00,2025-04-15,00:39,0,1,1
47,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,3,4
47,2025-04-14T14:26:00+00:00,2025-04-15,00:26,1,0,1
47,2025-04-14T14:38:00+00:00,2025-04-15,00:38,4,0,4
54,2025-04-14T14:31:00+00:00,2025-04-15,00:31,0,1,1
59,2025-04-14T14:30:00+00:00,2025-04-15,00:30,3,3,6
59,2025-04-14T14:35:00+00:00,2025-04-15,00:35,1,1,2
61,2025-04-14T14:34:00+00:00,2025-04-15,00:34,1,1,2
61,2025-04-14T14:37:00+00:00,2025-04-15,00:37,3,0,3
66,2025-04-14T14:25:00+00:00,2025-04-15,00:25,3,1,4
71,2025-04-14T14:26:00+00:00,2025-04-15,00:26,1,0,1
71,2025-04-14T14:38:00+00:00,2025-04-15,00:38,1,0,1
77,2025-04-14T14:35:00+00:00,2025-04-15,00:35,0,1,1
87,2025-04-14T14:39:00+00:00,2025-04-15,00:39,0,1,1
108,2025-04-14T14:26:00+00:00,2025-04-15,00:26,1,0,1
108,2025-04-14T14:36:00+00:00,2025-04-15,00:36,1,0,1
131,2025-04-14T14:30:00+00:00,2025-04-15,00:30,2,1,3
133,2025-04-14T14:35:00+00:00,2025-04-15,00:35,3,4,7
134,2025-04-14T14:25:00+00:00,2025-04-15,00:25,2,0,2
134,2025-04-14T14:30:00+00:00,2025-04-15,00:30,7,16,23
135,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,3,4
162,2025-04-14T14:30:00+00:00,2025-04-15,00:30,2,4,6
1,2025-04-14T14:33:00+00:00,2025-04-15,00:33,0,1,1
2,2025-04-14T14:29:00+00:00,2025-04-15,00:29,0,2,2
9,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,1,1
11,2025-04-14T14:30:00+00:00,2025-04-15,00:30,1,0,1
17,2025-04-14T14:28:00+00:00,2025-04-15,00:28,1,0,1
19,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,1,1
19,2025-04-14T14:31:00+00:00,2025-04-15,00:31,0,1,1
19,2025-04-14T14:34:00+00:00,2025-04-15,00:34,0,3,3
20,2025-04-14T14:29:00+00:00,2025-04-15,00:29,0,1,1
23,2025-04-14T14:36:00+00:00,2025-04-15,00:36,2,0,2
24,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,0,1
24,2025-04-14T14:30:00+00:00,2025-04-15,00:30,2,0,2
24,2025-04-14T14:35:00+00:00,2025-04-15,00:35,2,0,2
24,2025-04-14T14:38:00+00:00,2025-04-15,00:38,0,1,1
25,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,2,2
30,2025-04-14T14:31:00+00:00,2025-04-15,00:31,0,7,7
30,2025-04-14T14:35:00+00:00,2025-04-15,00:35,8,3,11
30,2025-04-14T14:38:00+00:00,2025-04-15,00:38,1,3,4
35,2025-04-14T14:32:00+00:00,2025-04-15,00:32,0,3,3
35,2025-04-14T14:37:00+00:00,2025-04-15,00:37,0,2,2
49,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,2,3
49,2025-04-14T14:27:00+00:00,2025-04-15,00:27,1,0,1
49,2025-04-14T14:38:00+00:00,2025-04-15,00:38,1,2,3
49,2025-04-14T14:39:00+00:00,2025-04-15,00:39,2,4,6
51,2025-04-14T14:38:00+00:00,2025-04-15,00:38,5,0,5
52,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,3,3
52,2025-04-14T14:26:00+00:00,2025-04-15,00:26,0,1,1
53,2025-04-14T14:27:00+00:00,2025-04-15,00:27,1,0,1
56,2025-04-14T14:27:00+00:00,2025-04-15,00:27,0,4,4
56,2025-04-14T14:32:00+00:00,2025-04-15,00:32,1,0,1
58,2025-04-14T14:27:00+00:00,2025-04-15,00:27,2,0,2
58,2025-04-14T14:34:00+00:00,2025-04-15,00:34,11,0,11
58,2025-04-14T14:35:00+00:00,2025-04-15,00:35,2,1,3
58,2025-04-14T14:36:00+00:00,2025-04-15,00:36,1,0,1
58,2025-04-14T14:37:00+00:00,2025-04-15,00:37,1,1,2
58,2025-04-14T14:39:00+00:00,2025-04-15,00:39,1,0,1
62,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,1,1
62,2025-04-14T14:29:00+00:00,2025-04-15,00:29,4,1,5
62,2025-04-14T14:30:00+00:00,2025-04-15,00:30,2,2,4
62,2025-04-14T14:39:00+00:00,2025-04-15,00:39,1,0,1
67,2025-04-14T14:31:00+00:00,2025-04-15,00:31,3,0,3
68,2025-04-14T14:34:00+00:00,2025-04-15,00:34,1,0,1
79,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,1,1
79,2025-04-14T14:35:00+00:00,2025-04-15,00:35,0,3,3
109,2025-04-14T14:25:00+00:00,2025-04-15,00:25,1,4,5
141,2025-04-14T14:25:00+00:00,2025-04-15,00:25,0,6,6
181,2025-04-14T14:26:00+00:00,2025-04-15,00:26,6,1,7
181,2025-04-14T14:28:00+00:00,2025-04-15,00:28,0,2,2
181,2025-04-14T14:31:00+00:00,2025-04-15,00:31,4,3,7
181,2025-04-14T14:33:00+00:00,2025-04-15,00:33,2,2,4
181,2025-04-14T14:35:00+00:00,2025-04-15,00:35,7,0,7
181,2025-04-14T14:36:00+00:00,2025-04-15,00:36,1,0,1
3,2025-04-14T14:44:00+00:00,2025-04-15,00:44,3,0,3
3,2025-04-14T14:46:00+00:00,2025-04-15,00:46,6,0,6
3,2025-04-14T14:50:00+00:00,2025-04-15,00:50,1,0,1
4,2025-04-14T14:40:00+00:00,2025-04-15,00:40,1,0,1
4,2025-04-14T14:46:00+00:00,2025-04-15,00:46,1,0,1
4,2025-04-14T14:47:00+00:00,2025-04-15,00:47,0,2,2
4,2025-04-14T14:54:00+00:00,2025-04-15,00:54,2,0,2
6,2025-04-14T14:41:00+00:00,2025-04-15,00:41,0,1,1
6,2025-04-14T14:53:00+00:00,2025-04-15,00:53,3,2,5
14,2025-04-14T14:43:00+00:00,2025-04-15,00:43,1,0,1
14,2025-04-14T14:54:00+00:00,2025-04-15,00:54,1,0,1
21,2025-04-14T14:45:00+00:00,2025-04-15,00:45,2,0,2
28,2025-04-14T14:40:00+00:00,2025-04-15,00:40,2,0,2
28,2025-04-14T14:48:00+00:00,2025-04-15,00:48,1,0,1
31,2025-04-14T14:40:00+00:00,2025-04-15,00:40,1,2,3
31,2025-04-14T14:53:00+00:00,2025-04-15,00:53,0,1,1
37,2025-04-14T14:44:00+00:00,2025-04-15,00:44,3,0,3
37,2025-04-14T14:48:00+00:00,2025-04-15,00:48,1,0,1
41,2025-04-14T14:40:00+00:00,2025-04-15,00:40,2,7,9
41,2025-04-14T14:42:00+00:00,2025-04-15,00:42,1,0,1
41,2025-04-14T14:43:00+00:00,2025-04-15,00:43,5,0,5
41,2025-04-14T14:45:00+00:00,2025-04-15,00:45,2,1,3
41,2025-04-14T14:54:00+00:00,2025-04-15,00:54,1,2,3
42,2025-04-14T14:40:00+00:00,2025-04-15,00:40,0,1,1
42,2025-04-14T14:48:00+00:00,2025-04-15,00:48,0,1,1
45,2025-04-14T14:46:00+00:00,2025-04-15,00:46,0,4,4
45,2025-04-14T14:51:00+00:00,2025-04-15,00:51,0,1,1
47,2025-04-14T14:51:00+00:00,2025-04-15,00:51,5,2,7
47,2025-04-14T14:54:00+00:00,2025-04-15,00:54,1,0,1
50,2025-04-14T14:47:00+00:00,2025-04-15,00:47,1,0,1
54,2025-04-14T14:50:00+00:00,2025-04-15,00:50,2,0,2
54,2025-04-14T14:51:00+00:00,2025-04-15,00:51,0,3,3
54,2025-04-14T14:54:00+00:00,2025-04-15,00:54,0,1,1
59,2025-04-14T14:50:00+00:00,2025-04-15,00:50,7,0,7
61,2025-04-14T14:48:00+00:00,2025-04-15,00:48,1,0,1
66,2025-04-14T14:45:00+00:00,2025-04-15,00:45,1,2,3
66,2025-04-14T14:49:00+00:00,2025-04-15,00:49,2,3,5
66,2025-04-14T14:51:00+00:00,2025-04-15,00:51,0,2,2
66,2025-04-14T14:52:00+00:00,2025-04-15,00:52,1,0,1
77,2025-04-14T14:40:00+00:00,2025-04-15,00:40,0,1,1
77,2025-04-14T14:45:00+00:00,2025-04-15,00:45,1,0,1
77,2025-04-14T14:50:00+00:00,2025-04-15,00:50,1,1,2
78,2025-04-14T14:51:00+00:00,2025-04-15,00:51,1,0,1
78,2025-04-14T14:53:00+00:00,2025-04-15,00:53,0,1,1
84,2025-04-14T14:50:00+00:00,2025-04-15,00:50,0,4,4
108,2025-04-14T14:50:00+00:00,2025-04-15,00:50,3,1,4
108,2025-04-14T14:51:00+00:00,2025-04-15,00:51,1,0,1
132,2025-04-14T14:45:00+00:00,2025-04-15,00:45,1,0,1
133,2025-04-14T14:40:00+00:00,2025-04-15,00:40,0,2,2
133,2025-04-14T14:50:00+00:00,2025-04-15,00:50,1,2,3
135,2025-04-14T14:45:00+00:00,2025-04-15,00:45,1,2,3
143,2025-04-14T14:50:00+00:00,2025-04-15,00:50,1,1,2
166,2025-04-14T14:40:00+00:00,2025-04-15,00:40,0,1,1
167,2025-04-14T14:45:00+00:00,2025-04-15,00:45,0,1,1
167,2025-04-14T14:50:00+00:00,2025-04-15,00:50,0,1,1
1,2025-04-14T14:45:00+00:00,2025-04-15,00:45,3,0,3
1,2025-04-14T14:54:00+00:00,2025-04-15,00:54,1,0,1
2,2025-04-14T14:49:00+00:00,2025-04-15,00:49,0,1,1
9,2025-04-14T14:47:00+00:00,2025-04-15,00:47,0,2,2
11,2025-04-14T14:50:00+00:00,2025-04-15,00:50,1,0,1
12,2025-04-14T14:44:00+00:00,2025-04-15,00:44,0,1,1
12,2025-04-14T14:46:00+00:00,2025-04-15,00:46,0,1,1
12,2025-04-14T14:47:00+00:00,2025-04-15,00:47,1,0,1
17,2025-04-14T14:52:00+00:00,2025-04-15,00:52,2,0,2
19,2025-04-14T14:41:00+00:00,2025-04-15,00:41,0,2,2
19,2025-04-14T14:42:00+00:00,2025-04-15,00:42,1,0,1
19,2025-04-14T14:53:00+00:00,2025-04-15,00:53,0,3,3
23,2025-04-14T14:42:00+00:00,2025-04-15,00:42,4,0,4
23,2025-04-14T14:51:00+00:00,2025-04-15,00:51,2,0,2
24,2025-04-14T14:48:00+00:00,2025-04-15,00:48,3,1,4
24,2025-04-14T14:50:00+00:00,2025-04-15,00:50,1,0,1
24,2025-04-14T14:53:00+00:00,2025-04-15,00:53,1,2,3
27,2025-04-14T14:50:00+00:00,2025-04-15,00:50,1,0,1
30,2025-04-14T14:47:00+00:00,2025-04-15,00:47,2,1,3
35,2025-04-14T14:40:00+00:00,2025-04-15,00:40,0,5,5
35,2025-04-14T14:49:00+00:00,2025-04-15,00:49,0,3,3
49,2025-04-14T14:40:00+00:00,2025-04-15,00:40,2,4,6
49,2025-04-14T14:42:00+00:00,2025-04-15,00:42,0,1,1
49,2025-04-14T14:43:00+00:00,2025-04-15,00:43,0,2,2
49,2025-04-14T14:44:00+00:00,2025-04-15,00:44,3,0,3
49,2025-04-14T14:46:00+00:00,2025-04-15,00:46,2,0,2
49,2025-04-14T14:50:00+00:00,2025-04-15,00:50,0,3,3
52,2025-04-14T14:43:00+00:00,2025-04-15,00:43,0,1,1
52,2025-04-14T14:44:00+00:00,2025-04-15,00:44,1,3,4
52,2025-04-14T14:46:00+00:00,2025-04-15,00:46,1,0,1
