location_id,sensing_date,period_of_time,total_pedestrian_count,hours_covered,avg_hourly_pedestrian_count,sensor_description,sensor_name,latitude,longitude,postcode,locality
1,2024-05-05,4. Night (6pm-12am),2741,4,685.25,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-06,1. Late Night (12am-6am),118,6,19.666666666666668,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-06,2. Morning (6am-12pm),2794,5,558.8,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-06,3. Afternoon (12pm-6pm),6414,3,2138.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-06,4. Night (6pm-12am),3031,5,606.2,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-07,1. Late Night (12am-6am),94,6,15.666666666666666,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-07,2. Morning (6am-12pm),3737,6,622.8333333333334,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-07,3. Afternoon (12pm-6pm),5953,3,1984.3333333333333,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-07,4. Night (6pm-12am),1614,4,403.5,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-08,1. Late Night (12am-6am),164,6,27.333333333333332,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-08,2. Morning (6am-12pm),2332,5,466.4,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-08,3. Afternoon (12pm-6pm),10964,5,2192.8,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-08,4. Night (6pm-12am),3386,5,677.2,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-09,1. Late Night (12am-6am),117,6,19.5,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-09,2. Morning (6am-12pm),2928,5,585.6,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-09,3. Afternoon (12pm-6pm),8959,4,2239.75,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-09,4. Night (6pm-12am),3276,4,819.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-10,1. Late Night (12am-6am),159,6,26.5,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-10,2. Morning (6am-12pm),2966,5,593.2,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-10,3. Afternoon (12pm-6pm),8769,4,2192.25,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-10,4. Night (6pm-12am),3120,3,1040.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-11,1. Late Night (12am-6am),347,6,57.833333333333336,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-11,2. Morning (6am-12pm),2225,5,445.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-11,3. Afternoon (12pm-6pm),10146,3,3382.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-11,4. Night (6pm-12am),2529,3,843.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-12,1. Late Night (12am-6am),518,6,86.33333333333333,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-12,2. Morning (6am-12pm),2451,5,490.2,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-12,3. Afternoon (12pm-6pm),8147,3,2715.6666666666665,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-12,4. Night (6pm-12am),1542,3,514.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-13,1. Late Night (12am-6am),194,6,32.333333333333336,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-13,2. Morning (6am-12pm),3594,6,599.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-13,3. Afternoon (12pm-6pm),5921,3,1973.6666666666667,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-14,1. Late Night (12am-6am),107,6,17.833333333333332,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-14,2. Morning (6am-12pm),3601,6,600.1666666666666,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-14,3. Afternoon (12pm-6pm),8105,4,2026.25,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-14,4. Night (6pm-12am),994,2,497.0,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-15,1. Late Night (12am-6am),134,6,22.333333333333332,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-15,2. Morning (6am-12pm),2546,5,509.2,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-15,3. Afternoon (12pm-6pm),4453,2,2226.5,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
1,2024-05-15,4. Night (6pm-12am),2558,4,639.5,Bourke Street Mall (North),Bou292_T,-37.81349441,144.96515323,8120,MELBOURNE
